# 5 200
2.091256281407E+01 -1.000213029695E+00 -1.326520977676E-04 9.322194650025E-03 3.762418471083E-02 8.450626488488E-02
2.116331658291E+01 -1.000208007306E+00 -1.278333062920E-04 9.084212000594E-03 3.666172467233E-02 8.235076738718E-02
2.141407035176E+01 -1.000203160512E+00 -1.232453377711E-04 8.855227762075E-03 3.573566023086E-02 8.027639600482E-02
2.166482412060E+01 -1.000198481218E+00 -1.188745224925E-04 8.634793994198E-03 3.484418327823E-02 7.827914788969E-02
2.191557788945E+01 -1.000193961790E+00 -1.147081510693E-04 8.422490279891E-03 3.398559632280E-02 7.635526285186E-02
2.216633165829E+01 -1.000189595023E+00 -1.107343977114E-04 8.217921719116E-03 3.315830448771E-02 7.450120601086E-02
2.241708542714E+01 -1.000185374117E+00 -1.069422487838E-04 8.020717094545E-03 3.236080817773E-02 7.271365187220E-02
2.266783919598E+01 -1.000181292644E+00 -1.033214381094E-04 7.830527188705E-03 3.159169634792E-02 7.098946969388E-02
2.291859296482E+01 -1.000177344527E+00 -9.986238907511E-05 7.647023237047E-03 3.084964031725E-02 6.932571002389E-02
2.316934673367E+01 -1.000173524017E+00 -9.655616078463E-05 7.469895508293E-03 3.013338808104E-02 6.771959230751E-02
2.342010050251E+01 -1.000169825673E+00 -9.339439924827E-05 7.298851997939E-03 2.944175907478E-02 6.616849346625E-02
2.367085427136E+01 -1.000166244338E+00 -9.036929294948E-05 7.133617224880E-03 2.877363934899E-02 6.466993736304E-02
2.392160804020E+01 -1.000162775128E+00 -8.747353247895E-05 6.973931121602E-03 2.812797711852E-02 6.322158507613E-02
2.417236180905E+01 -1.000159413408E+00 -8.470027247132E-05 6.819548012664E-03 2.750377865633E-02 6.182122591459E-02
2.442311557789E+01 -1.000156154782E+00 -8.204309858328E-05 6.670235667611E-03 2.690010449595E-02 6.046676910598E-02
2.467386934673E+01 -1.000152995077E+00 -7.949599539625E-05 6.525774429280E-03 2.631606592332E-02 5.915623610675E-02
2.492462311558E+01 -1.000149930326E+00 -7.705331781205E-05 6.385956405820E-03 2.575082172841E-02 5.788775347774E-02
2.517537688442E+01 -1.000146956762E+00 -7.470976506108E-05 6.250584721868E-03 2.520357519553E-02 5.665954627893E-02
2.542613065327E+01 -1.000144070803E+00 -7.246035610797E-05 6.119472826212E-03 2.467357131476E-02 5.546993194306E-02
2.567688442211E+01 -1.000141269039E+00 -7.030040775535E-05 5.992443848222E-03 2.416009419335E-02 5.431731458580E-02
2.592763819095E+01 -1.000138548226E+00 -6.822551332353E-05 5.869330002759E-03 2.366246465440E-02 5.320017972156E-02
2.617839195980E+01 -1.000135905274E+00 -6.623152468133E-05 5.749972034113E-03 2.318003800224E-02 5.211708934652E-02
2.642914572864E+01 -1.000133337240E+00 -6.431453405686E-05 5.634218702453E-03 2.271220194782E-02 5.106667736660E-02
2.667989949749E+01 -1.000130841317E+00 -6.247085803124E-05 5.521926304178E-03 2.225837467620E-02 5.004764533857E-02
2.693065326633E+01 -1.000128414831E+00 -6.069702292111E-05 5.412958225419E-03 2.181800304692E-02 4.905875850110E-02
2.718140703518E+01 -1.000126055228E+00 -5.898975075480E-05 5.307184526794E-03 2.139056091764E-02 4.809884207501E-02
2.743216080402E+01 -1.000123760073E+00 -5.734594662954E-05 5.204481555781E-03 2.097554758036E-02 4.716677781030E-02
2.768291457286E+01 -1.000121527037E+00 -5.576268666019E-05 5.104731585655E-03 2.057248630264E-02 4.626150076293E-02
2.793366834171E+01 -1.000119353900E+00 -5.423720738751E-05 5.007822477363E-03 2.018092296441E-02 4.538199628210E-02
